0.6197 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
19.4998 	EXP 	Imported words_stimuli.xlsx as conditions, 5 conditions, 2 params
19.5011 	EXP 	Created sequence: random, trialTypes=5, nReps=1, seed=None
19.5016 	EXP 	New trial (rep=0, index=0): {'WordItem': 'asdfdfasdf', 'WordColor': 'green'}
19.5020 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
19.5022 	EXP 	New trial (rep=0, index=0): None
19.5163 	WARNING 	t of last frame was 33.10ms (=1/30)
19.5163 	EXP 	text_2: autoDraw = False
19.5163 	EXP 	text_2: autoDraw = False
19.5163 	EXP 	text: text = 'asdfdfasdf'
19.5163 	EXP 	text: autoDraw = True
21.5021 	EXP 	text: autoDraw = False
21.5021 	EXP 	text_2: autoDraw = True
21.9868 	EXP 	New trial (rep=1, index=0): None
21.9929 	EXP 	text_2: autoDraw = False
21.9929 	EXP 	text_2: autoDraw = False
21.9929 	EXP 	text: text = 'asdfdfasdf'
21.9929 	EXP 	text: autoDraw = True
23.9815 	EXP 	text: autoDraw = False
23.9815 	EXP 	text: autoDraw = False
23.9815 	EXP 	text_2: autoDraw = True
24.4743 	EXP 	text_2: autoDraw = False
24.4743 	EXP 	text_2: autoDraw = False
24.4743 	EXP 	WelcomeText: autoDraw = True
25.3037 	EXP 	New trial (rep=0, index=1): {'WordItem': 'SDF', 'WordColor': 'green'}
25.3043 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
25.3046 	EXP 	New trial (rep=0, index=0): None
25.3150 	DATA 	Keypress: space
25.3189 	EXP 	WelcomeText: autoDraw = False
25.3189 	EXP 	text: text = 'SDF'
25.3189 	EXP 	text: autoDraw = True
27.3181 	EXP 	text: autoDraw = False
27.3181 	EXP 	text_2: autoDraw = True
27.8126 	EXP 	New trial (rep=1, index=0): None
27.8203 	EXP 	text_2: autoDraw = False
27.8203 	EXP 	text: text = 'SDF'
27.8203 	EXP 	text: autoDraw = True
29.8147 	EXP 	text: autoDraw = False
29.8147 	EXP 	text_2: autoDraw = True
30.3089 	EXP 	text_2: autoDraw = False
30.3089 	EXP 	text_2: autoDraw = False
30.3089 	EXP 	WelcomeText: autoDraw = True
130.2122 	DATA 	Keypress: escape
130.2887 	EXP 	window1: mouseVisible = True
