0.6225 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.1129 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.1594 	EXP 	Created ConsentText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='ConsentText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.1603 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.1990 	EXP 	Created InstructionText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='InstructionText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.2439 	EXP 	Created text_7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_7', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.2449 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.2561 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.2906 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.3190 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.3281 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.3586 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.3868 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.3947 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.4523 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.4533 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.4564 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.5142 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.5151 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.5181 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.5762 	EXP 	Created image_5 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_5', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.5771 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.5825 	WARNING 	t of last frame was 899.32ms (=1/1)
6.5825 	EXP 	WelcomeText: autoDraw = True
7.9866 	EXP 	WelcomeText: autoDraw = False
7.9866 	EXP 	text_2: autoDraw = True
7.9932 	DATA 	Keypress: space
8.4823 	EXP 	text_2: autoDraw = False
8.4823 	EXP 	ConsentText: autoDraw = True
10.2591 	EXP 	ConsentText: autoDraw = False
10.2591 	EXP 	text_2: autoDraw = True
10.2722 	DATA 	Keypress: space
10.7568 	EXP 	text_2: autoDraw = False
10.7568 	EXP 	InstructionText: autoDraw = True
11.4072 	DATA 	Keypress: space
11.4120 	EXP 	InstructionText: autoDraw = False
11.4120 	EXP 	text_7: autoDraw = True
12.1050 	DATA 	Keypress: space
12.1093 	EXP 	text_7: autoDraw = False
12.1093 	EXP 	text_2: autoDraw = True
12.6116 	EXP 	text_2: autoDraw = False
12.6116 	EXP 	text_4: autoDraw = True
13.2143 	EXP 	Imported ImagePractices1.xlsx as conditions, 1 conditions, 2 params
13.2154 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
13.2159 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Goat 1.jpg', 'AnimateInanimate': 1}
13.2377 	DATA 	Keypress: space
13.2411 	WARNING 	t of last frame was 39.22ms (=1/25)
13.2411 	EXP 	text_4: autoDraw = False
13.2411 	EXP 	image: image = 'Images/Goat 1.jpg'
13.2411 	EXP 	image: autoDraw = True
15.0175 	DATA 	Keypress: 1
15.0200 	EXP 	image: autoDraw = False
15.0200 	EXP 	text_2: autoDraw = True
15.5133 	EXP 	text_2: autoDraw = False
15.5133 	EXP 	text_2: autoDraw = False
15.5133 	EXP 	text_6: autoDraw = True
16.1724 	EXP 	Imported ImageTests1.xlsx as conditions, 1 conditions, 4 params
16.1729 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
16.1731 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Fire 7.jpg', 'AnimateInanimate': 2, 'ValenceScore': 1.7007, 'Rand': 0.6719101083569338}
16.1808 	DATA 	Keypress: space
16.1839 	WARNING 	t of last frame was 60.82ms (=1/16)
16.1839 	EXP 	text_6: autoDraw = False
16.1839 	EXP 	image_2: image = 'Images/Fire 7.jpg'
16.1839 	EXP 	image_2: autoDraw = True
17.2171 	DATA 	Keypress: 2
17.2204 	EXP 	image_2: autoDraw = False
17.2204 	EXP 	text_2: autoDraw = True
17.7147 	EXP 	text_2: autoDraw = False
17.7147 	EXP 	text_2: autoDraw = False
17.7147 	EXP 	text_5: autoDraw = True
18.6093 	EXP 	Imported ImageTests2.xlsx as conditions, 20 conditions, 4 params
18.6099 	EXP 	Created sequence: random, trialTypes=20, nReps=1, seed=None
18.6102 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Fireworks 3.jpg', 'AnimateInanimate': 2, 'ValenceScore': 6.0651, 'Rand': 0.6231357771831161}
18.6212 	DATA 	Keypress: space
18.6245 	WARNING 	t of last frame was 36.41ms (=1/27)
18.6245 	EXP 	text_5: autoDraw = False
18.6245 	EXP 	image_3: image = 'Images/Fireworks 3.jpg'
18.6245 	EXP 	image_3: autoDraw = True
20.7958 	DATA 	Keypress: 1
20.8000 	EXP 	image_3: autoDraw = False
20.8000 	EXP 	text_2: autoDraw = True
21.2956 	EXP 	New trial (rep=0, index=1): {'ImageFile': 'Images/Flowers 1.jpg', 'AnimateInanimate': 2, 'ValenceScore': 5.8142, 'Rand': 0.4043503429350359}
21.3127 	EXP 	text_2: autoDraw = False
21.3127 	EXP 	image_3: image = 'Images/Flowers 1.jpg'
21.3127 	EXP 	image_3: autoDraw = True
22.0102 	DATA 	Keypress: 1
22.0145 	EXP 	image_3: autoDraw = False
22.0145 	EXP 	text_2: autoDraw = True
22.4989 	EXP 	New trial (rep=0, index=2): {'ImageFile': 'Images/Miserable pose 5.jpg', 'AnimateInanimate': 1, 'ValenceScore': 2.9754, 'Rand': 0.39236908431560524}
22.5127 	EXP 	text_2: autoDraw = False
22.5127 	EXP 	text_2: autoDraw = False
22.5127 	EXP 	image_3: image = 'Images/Miserable pose 5.jpg'
22.5127 	EXP 	image_3: autoDraw = True
23.0169 	DATA 	Keypress: 1
23.0252 	EXP 	image_3: autoDraw = False
23.0252 	EXP 	text_2: autoDraw = True
23.5109 	EXP 	New trial (rep=0, index=3): {'ImageFile': 'Images/Dog 2.jpg', 'AnimateInanimate': 1, 'ValenceScore': 5.9348, 'Rand': 0.12716869989062418}
23.5267 	EXP 	text_2: autoDraw = False
23.5267 	EXP 	text_2: autoDraw = False
23.5267 	EXP 	image_3: image = 'Images/Dog 2.jpg'
23.5267 	EXP 	image_3: autoDraw = True
24.0510 	DATA 	Keypress: 1
24.0543 	EXP 	image_3: autoDraw = False
24.0543 	EXP 	text_2: autoDraw = True
24.5383 	EXP 	New trial (rep=0, index=4): {'ImageFile': 'Images/Gun 4.jpg', 'AnimateInanimate': 2, 'ValenceScore': 2.9016, 'Rand': 0.7697741972871771}
24.5470 	EXP 	text_2: autoDraw = False
24.5470 	EXP 	text_2: autoDraw = False
24.5470 	EXP 	image_3: image = 'Images/Gun 4.jpg'
24.5470 	EXP 	image_3: autoDraw = True
24.9171 	DATA 	Keypress: 1
24.9216 	EXP 	image_3: autoDraw = False
24.9216 	EXP 	text_2: autoDraw = True
25.4099 	EXP 	New trial (rep=0, index=5): {'ImageFile': 'Images/Couple 8.jpg', 'AnimateInanimate': 1, 'ValenceScore': 5.7678, 'Rand': 0.251731948819934}
25.4191 	EXP 	text_2: autoDraw = False
25.4191 	EXP 	text_2: autoDraw = False
25.4191 	EXP 	image_3: image = 'Images/Couple 8.jpg'
25.4191 	EXP 	image_3: autoDraw = True
25.9025 	DATA 	Keypress: 1
25.9068 	EXP 	image_3: autoDraw = False
25.9068 	EXP 	text_2: autoDraw = True
26.3912 	EXP 	New trial (rep=0, index=6): {'ImageFile': 'Images/Bridge 1.jpg', 'AnimateInanimate': 2, 'ValenceScore': 5.9383, 'Rand': 0.9690828349581032}
26.4084 	EXP 	text_2: autoDraw = False
26.4084 	EXP 	text_2: autoDraw = False
26.4084 	EXP 	image_3: image = 'Images/Bridge 1.jpg'
26.4084 	EXP 	image_3: autoDraw = True
26.8160 	DATA 	Keypress: 1
26.8204 	EXP 	image_3: autoDraw = False
26.8204 	EXP 	text_2: autoDraw = True
27.3112 	EXP 	New trial (rep=0, index=7): {'ImageFile': 'Images/Galaxy 2.jpg', 'AnimateInanimate': 2, 'ValenceScore': 5.7867, 'Rand': 0.11173582871170518}
27.3263 	EXP 	text_2: autoDraw = False
27.3263 	EXP 	text_2: autoDraw = False
27.3263 	EXP 	image_3: image = 'Images/Galaxy 2.jpg'
27.3263 	EXP 	image_3: autoDraw = True
27.7122 	DATA 	Keypress: 1
27.7167 	EXP 	image_3: autoDraw = False
27.7167 	EXP 	text_2: autoDraw = True
28.2029 	EXP 	New trial (rep=0, index=8): {'ImageFile': 'Images/Gun 6.jpg', 'AnimateInanimate': 2, 'ValenceScore': 2.9016, 'Rand': 0.8898260865812544}
28.2172 	EXP 	text_2: autoDraw = False
28.2172 	EXP 	text_2: autoDraw = False
28.2172 	EXP 	image_3: image = 'Images/Gun 6.jpg'
28.2172 	EXP 	image_3: autoDraw = True
28.4979 	DATA 	Keypress: 1
28.5023 	EXP 	image_3: autoDraw = False
28.5023 	EXP 	text_2: autoDraw = True
28.9930 	EXP 	New trial (rep=0, index=9): {'ImageFile': 'Images/Dead bodies 2.jpg', 'AnimateInanimate': 1, 'ValenceScore': 1.2275, 'Rand': 0.24789711922878843}
29.0102 	EXP 	text_2: autoDraw = False
29.0102 	EXP 	text_2: autoDraw = False
29.0102 	EXP 	image_3: image = 'Images/Dead bodies 2.jpg'
29.0102 	EXP 	image_3: autoDraw = True
29.2481 	DATA 	Keypress: 1
29.2513 	EXP 	image_3: autoDraw = False
29.2513 	EXP 	text_2: autoDraw = True
29.7347 	EXP 	New trial (rep=0, index=10): {'ImageFile': 'Images/Lake 12.jpg', 'AnimateInanimate': 2, 'ValenceScore': 6.4088, 'Rand': 0.8081144939639223}
29.7498 	EXP 	text_2: autoDraw = False
29.7498 	EXP 	text_2: autoDraw = False
29.7498 	EXP 	image_3: image = 'Images/Lake 12.jpg'
29.7498 	EXP 	image_3: autoDraw = True
30.1117 	DATA 	Keypress: 1
30.1157 	EXP 	image_3: autoDraw = False
30.1157 	EXP 	text_2: autoDraw = True
30.6104 	EXP 	New trial (rep=0, index=11): {'ImageFile': 'Images/Lake 2.jpg', 'AnimateInanimate': 2, 'ValenceScore': 6.3635, 'Rand': 0.9852323328940595}
30.6247 	EXP 	text_2: autoDraw = False
30.6247 	EXP 	image_3: image = 'Images/Lake 2.jpg'
30.6247 	EXP 	image_3: autoDraw = True
30.9449 	DATA 	Keypress: 1
30.9488 	EXP 	image_3: autoDraw = False
30.9488 	EXP 	text_2: autoDraw = True
31.4321 	EXP 	New trial (rep=0, index=12): {'ImageFile': 'Images/Car Accident 3.jpg', 'AnimateInanimate': 2, 'ValenceScore': 2.7945, 'Rand': 0.4099838468273278}
31.4471 	EXP 	text_2: autoDraw = False
31.4471 	EXP 	text_2: autoDraw = False
31.4471 	EXP 	image_3: image = 'Images/Car Accident 3.jpg'
31.4471 	EXP 	image_3: autoDraw = True
31.7481 	DATA 	Keypress: 1
31.7523 	EXP 	image_3: autoDraw = False
31.7523 	EXP 	text_2: autoDraw = True
32.2397 	EXP 	New trial (rep=0, index=13): {'ImageFile': 'Images/Flowers 6.jpg', 'AnimateInanimate': 2, 'ValenceScore': 5.9556, 'Rand': 0.9522082233542238}
32.2552 	EXP 	text_2: autoDraw = False
32.2552 	EXP 	text_2: autoDraw = False
32.2552 	EXP 	image_3: image = 'Images/Flowers 6.jpg'
32.2552 	EXP 	image_3: autoDraw = True
32.6250 	DATA 	Keypress: 1
32.6295 	EXP 	image_3: autoDraw = False
32.6295 	EXP 	text_2: autoDraw = True
33.1142 	EXP 	New trial (rep=0, index=14): {'ImageFile': 'Images/Flowers 9.jpg', 'AnimateInanimate': 2, 'ValenceScore': 5.9383, 'Rand': 0.79021863287162}
33.1297 	EXP 	text_2: autoDraw = False
33.1297 	EXP 	text_2: autoDraw = False
33.1297 	EXP 	image_3: image = 'Images/Flowers 9.jpg'
33.1297 	EXP 	image_3: autoDraw = True
33.5371 	DATA 	Keypress: 1
33.5407 	EXP 	image_3: autoDraw = False
33.5407 	EXP 	text_2: autoDraw = True
34.0265 	EXP 	New trial (rep=0, index=15): {'ImageFile': 'Images/Lake 10.jpg', 'AnimateInanimate': 2, 'ValenceScore': 6.125, 'Rand': 0.2984734891266426}
34.0414 	EXP 	text_2: autoDraw = False
34.0414 	EXP 	text_2: autoDraw = False
34.0414 	EXP 	image_3: image = 'Images/Lake 10.jpg'
34.0414 	EXP 	image_3: autoDraw = True
34.4566 	EXP 	image_3: autoDraw = False
34.4566 	EXP 	text_2: autoDraw = True
34.4601 	DATA 	Keypress: 1
34.9405 	EXP 	New trial (rep=0, index=16): {'ImageFile': 'Images/Frustrated pose 2.jpg', 'AnimateInanimate': 1, 'ValenceScore': 2.6481, 'Rand': 0.04964889787021731}
34.9540 	EXP 	text_2: autoDraw = False
34.9540 	EXP 	text_2: autoDraw = False
34.9540 	EXP 	image_3: image = 'Images/Frustrated pose 2.jpg'
34.9540 	EXP 	image_3: autoDraw = True
35.3618 	DATA 	Keypress: 1
35.3659 	EXP 	image_3: autoDraw = False
35.3659 	EXP 	text_2: autoDraw = True
35.8536 	EXP 	New trial (rep=0, index=17): {'ImageFile': 'Images/Elephant 1.jpg', 'AnimateInanimate': 1, 'ValenceScore': 5.8272, 'Rand': 0.04936767057029101}
35.8708 	EXP 	text_2: autoDraw = False
35.8708 	EXP 	text_2: autoDraw = False
35.8708 	EXP 	image_3: image = 'Images/Elephant 1.jpg'
35.8708 	EXP 	image_3: autoDraw = True
36.2457 	DATA 	Keypress: 1
36.2501 	EXP 	image_3: autoDraw = False
36.2501 	EXP 	text_2: autoDraw = True
36.7374 	EXP 	New trial (rep=0, index=18): {'ImageFile': 'Images/Garbage dump 3.jpg', 'AnimateInanimate': 2, 'ValenceScore': 2.0219, 'Rand': 0.24903094943803883}
36.7533 	EXP 	text_2: autoDraw = False
36.7533 	EXP 	text_2: autoDraw = False
36.7533 	EXP 	image_3: image = 'Images/Garbage dump 3.jpg'
36.7533 	EXP 	image_3: autoDraw = True
37.0587 	DATA 	Keypress: 1
37.0632 	EXP 	image_3: autoDraw = False
37.0632 	EXP 	text_2: autoDraw = True
37.5544 	EXP 	New trial (rep=0, index=19): {'ImageFile': 'Images/Hangover 1.jpg', 'AnimateInanimate': 1, 'ValenceScore': 2.3921, 'Rand': 0.26033231155499936}
37.5702 	EXP 	text_2: autoDraw = False
37.5702 	EXP 	text_2: autoDraw = False
37.5702 	EXP 	image_3: image = 'Images/Hangover 1.jpg'
37.5702 	EXP 	image_3: autoDraw = True
37.8597 	DATA 	Keypress: 1
37.8637 	EXP 	image_3: autoDraw = False
37.8637 	EXP 	text_2: autoDraw = True
38.3608 	EXP 	text_2: autoDraw = False
38.3608 	EXP 	text_2: autoDraw = False
38.3608 	EXP 	text_5: autoDraw = True
39.8286 	EXP 	Imported ImageTests3.xlsx as conditions, 20 conditions, 4 params
39.8294 	EXP 	Created sequence: random, trialTypes=20, nReps=1, seed=None
39.8299 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Sad pose 4.jpg', 'AnimateInanimate': 1, 'ValenceScore': 2.8282, 'Rand': 0.40245968533442955}
39.8399 	DATA 	Keypress: space
39.8441 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
39.8440 	EXP 	text_5: autoDraw = False
39.8440 	EXP 	image_4: image = 'Images/Sad pose 4.jpg'
39.8440 	EXP 	image_4: autoDraw = True
41.3153 	DATA 	Keypress: 2
41.3190 	EXP 	image_4: autoDraw = False
41.3190 	EXP 	text_2: autoDraw = True
41.8031 	EXP 	New trial (rep=0, index=1): {'ImageFile': 'Images/Excited face 2.jpg', 'AnimateInanimate': 1, 'ValenceScore': 5.8009, 'Rand': 0.8260034227404583}
41.8182 	EXP 	text_2: autoDraw = False
41.8182 	EXP 	text_2: autoDraw = False
41.8182 	EXP 	image_4: image = 'Images/Excited face 2.jpg'
41.8182 	EXP 	image_4: autoDraw = True
42.0639 	DATA 	Keypress: 2
42.0680 	EXP 	image_4: autoDraw = False
42.0680 	EXP 	text_2: autoDraw = True
42.5605 	EXP 	New trial (rep=0, index=2): {'ImageFile': 'Images/Sleepy pose 1.jpg', 'AnimateInanimate': 1, 'ValenceScore': 2.603, 'Rand': 0.943587941998371}
42.5777 	EXP 	text_2: autoDraw = False
