0.6365 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
10.5168 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.5492 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.5775 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.5865 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.6170 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.6454 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.6534 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.7110 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.7119 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.7151 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.7731 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.7741 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.7772 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.8350 	EXP 	Created image_5 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_5', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.8360 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.8428 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_8', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.9002 	EXP 	Created image_7 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_7', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.9012 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.9092 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_9', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.9700 	EXP 	Created image_6 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_6', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.9710 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.0014 	EXP 	Created image_8 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_8', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.0023 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.0074 	WARNING 	t of last frame was 1050.02ms (=1/0)
11.0074 	EXP 	WelcomeText: autoDraw = True
12.0782 	DATA 	Keypress: space
12.0833 	EXP 	WelcomeText: autoDraw = False
12.0833 	EXP 	text_2: autoDraw = True
12.5786 	EXP 	text_2: autoDraw = False
12.5786 	EXP 	text_2: autoDraw = False
12.5786 	EXP 	ConsentText: autoDraw = True
12.9510 	EXP 	ConsentText: autoDraw = False
12.9510 	EXP 	text_2: autoDraw = True
12.9636 	DATA 	Keypress: space
13.4497 	EXP 	text_2: autoDraw = False
13.4497 	EXP 	text_2: autoDraw = False
13.4497 	EXP 	InstructionText: autoDraw = True
13.6899 	DATA 	Keypress: space
13.6942 	EXP 	InstructionText: autoDraw = False
13.6942 	EXP 	text_2: autoDraw = True
14.1914 	EXP 	text_2: autoDraw = False
14.1914 	EXP 	text_2: autoDraw = False
14.1914 	EXP 	text_7: autoDraw = True
14.2867 	DATA 	Keypress: space
14.2916 	EXP 	text_7: autoDraw = False
14.2916 	EXP 	text_2: autoDraw = True
14.7837 	EXP 	text_2: autoDraw = False
14.7837 	EXP 	text_2: autoDraw = False
14.7837 	EXP 	text_4: autoDraw = True
14.9024 	EXP 	Imported ImagePractices1.xlsx as conditions, 1 conditions, 2 params
14.9035 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
14.9041 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Goat 1.jpg', 'AnimateInanimate': 1}
14.9311 	DATA 	Keypress: space
14.9345 	WARNING 	t of last frame was 48.66ms (=1/20)
14.9345 	EXP 	text_4: autoDraw = False
14.9345 	EXP 	image: image = 'Images/Goat 1.jpg'
14.9345 	EXP 	image: autoDraw = True
16.0661 	DATA 	Keypress: 1
16.0696 	EXP 	image: autoDraw = False
16.0696 	EXP 	text_2: autoDraw = True
16.5655 	EXP 	text_2: autoDraw = False
16.5655 	EXP 	text_2: autoDraw = False
16.5655 	EXP 	text_6: autoDraw = True
17.0973 	EXP 	Imported ImageTests1.xlsx as conditions, 1 conditions, 4 params
17.0977 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
17.0980 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Fire 7.jpg', 'AnimateInanimate': 2, 'ValenceScore': 1.7007, 'Rand': 0.6719101083569338}
17.1053 	DATA 	Keypress: space
17.1085 	WARNING 	t of last frame was 58.90ms (=1/16)
17.1085 	EXP 	text_6: autoDraw = False
17.1085 	EXP 	image_2: image = 'Images/Fire 7.jpg'
17.1085 	EXP 	image_2: autoDraw = True
17.7501 	DATA 	Keypress: 1
17.7538 	EXP 	image_2: autoDraw = False
17.7538 	EXP 	text_2: autoDraw = True
18.2572 	EXP 	text_2: autoDraw = False
18.2572 	EXP 	text_5: autoDraw = True
18.7656 	EXP 	Imported ImageTests2.xlsx as conditions, 1 conditions, 4 params
18.7661 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
18.7664 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Elephant 1.jpg', 'AnimateInanimate': 1, 'ValenceScore': 5.8272, 'Rand': 0.04936767057029101}
18.7753 	DATA 	Keypress: space
18.7793 	WARNING 	t of last frame was 33.84ms (=1/29)
18.7793 	EXP 	text_5: autoDraw = False
18.7793 	EXP 	image_3: image = 'Images/Elephant 1.jpg'
18.7793 	EXP 	image_3: autoDraw = True
19.2901 	DATA 	Keypress: 1
19.2945 	EXP 	image_3: autoDraw = False
19.2945 	EXP 	text_2: autoDraw = True
19.7907 	EXP 	text_2: autoDraw = False
19.7907 	EXP 	text_2: autoDraw = False
19.7907 	EXP 	text_5: autoDraw = True
20.0760 	EXP 	Imported ImageTests3.xlsx as conditions, 1 conditions, 4 params
20.0766 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
20.0770 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Sleepy pose 1.jpg', 'AnimateInanimate': 1, 'ValenceScore': 2.603, 'Rand': 0.943587941998371}
20.0870 	DATA 	Keypress: space
20.0912 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
20.0911 	EXP 	text_5: autoDraw = False
20.0911 	EXP 	image_4: image = 'Images/Sleepy pose 1.jpg'
20.0911 	EXP 	image_4: autoDraw = True
20.4862 	DATA 	Keypress: 1
20.4905 	EXP 	image_4: autoDraw = False
20.4905 	EXP 	text_2: autoDraw = True
20.9847 	EXP 	text_2: autoDraw = False
20.9847 	EXP 	text_2: autoDraw = False
20.9847 	EXP 	text_5: autoDraw = True
21.2692 	EXP 	Imported ImageTests4.xlsx as conditions, 1 conditions, 4 params
21.2699 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
21.2704 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Dirt 1.jpg', 'AnimateInanimate': 2, 'ValenceScore': 1.6168, 'Rand': 0.7915235630823373}
21.2835 	DATA 	Keypress: space
21.2869 	EXP 	text_5: autoDraw = False
21.2869 	EXP 	image_5: image = 'Images/Dirt 1.jpg'
21.2869 	EXP 	image_5: autoDraw = True
21.6087 	DATA 	Keypress: 1
21.6131 	EXP 	image_5: autoDraw = False
21.6131 	EXP 	text_2: autoDraw = True
22.1111 	EXP 	text_2: autoDraw = False
22.1111 	EXP 	text_2: autoDraw = False
22.1111 	EXP 	text_8: autoDraw = True
22.3527 	EXP 	Imported ImagePractices2_inherently_reversed.xlsx as conditions, 10 conditions, 2 params
22.3536 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
22.3540 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Tiger 2.jpg', 'AnimateInanimate': 2}
22.3683 	DATA 	Keypress: space
22.3726 	EXP 	text_8: autoDraw = False
22.3726 	EXP 	image_7: image = 'Images/Tiger 2.jpg'
22.3726 	EXP 	image_7: autoDraw = True
27.5996 	DATA 	Keypress: 1
27.6039 	EXP 	image_7: autoDraw = False
27.6039 	EXP 	text_2: autoDraw = True
28.0886 	EXP 	New trial (rep=0, index=1): {'ImageFile': 'Images/Wedding 7.jpg', 'AnimateInanimate': 1}
28.1041 	EXP 	text_2: autoDraw = False
28.1041 	EXP 	text_2: autoDraw = False
28.1041 	EXP 	image_7: image = 'Images/Wedding 7.jpg'
28.1041 	EXP 	image_7: autoDraw = True
28.8448 	DATA 	Keypress: space
29.2355 	DATA 	Keypress: 1
29.2398 	EXP 	image_7: autoDraw = False
29.2398 	EXP 	text_2: autoDraw = True
29.7307 	EXP 	New trial (rep=0, index=2): {'ImageFile': 'Images/Storage 3.jpg', 'AnimateInanimate': 1}
29.7475 	EXP 	text_2: autoDraw = False
29.7475 	EXP 	text_2: autoDraw = False
29.7475 	EXP 	image_7: image = 'Images/Storage 3.jpg'
29.7475 	EXP 	image_7: autoDraw = True
30.4927 	DATA 	Keypress: 1
30.4971 	EXP 	image_7: autoDraw = False
30.4971 	EXP 	text_2: autoDraw = True
30.9875 	EXP 	New trial (rep=0, index=3): {'ImageFile': 'Images/Sad face 1.jpg', 'AnimateInanimate': 2}
31.0020 	EXP 	text_2: autoDraw = False
31.0020 	EXP 	text_2: autoDraw = False
31.0020 	EXP 	image_7: image = 'Images/Sad face 1.jpg'
31.0020 	EXP 	image_7: autoDraw = True
31.4423 	DATA 	Keypress: 1
31.4467 	EXP 	image_7: autoDraw = False
31.4467 	EXP 	text_2: autoDraw = True
31.9367 	EXP 	New trial (rep=0, index=4): {'ImageFile': 'Images/Shark 7.jpg', 'AnimateInanimate': 2}
31.9518 	EXP 	text_2: autoDraw = False
31.9518 	EXP 	text_2: autoDraw = False
31.9518 	EXP 	image_7: image = 'Images/Shark 7.jpg'
31.9518 	EXP 	image_7: autoDraw = True
32.2664 	EXP 	image_7: autoDraw = False
32.2664 	EXP 	text_2: autoDraw = True
32.2704 	DATA 	Keypress: 1
32.7553 	EXP 	New trial (rep=0, index=5): {'ImageFile': 'Images/Rocks 3.jpg', 'AnimateInanimate': 1}
32.7711 	EXP 	text_2: autoDraw = False
32.7711 	EXP 	text_2: autoDraw = False
32.7711 	EXP 	image_7: image = 'Images/Rocks 3.jpg'
32.7711 	EXP 	image_7: autoDraw = True
33.0536 	DATA 	Keypress: 1
33.0580 	EXP 	image_7: autoDraw = False
33.0580 	EXP 	text_2: autoDraw = True
33.5459 	EXP 	New trial (rep=0, index=6): {'ImageFile': 'Images/Socks 1.jpg', 'AnimateInanimate': 1}
33.5609 	EXP 	text_2: autoDraw = False
33.5609 	EXP 	text_2: autoDraw = False
33.5609 	EXP 	image_7: image = 'Images/Socks 1.jpg'
33.5609 	EXP 	image_7: autoDraw = True
33.7615 	DATA 	Keypress: 1
33.7657 	EXP 	image_7: autoDraw = False
33.7657 	EXP 	text_2: autoDraw = True
34.2496 	EXP 	New trial (rep=0, index=7): {'ImageFile': 'Images/Pigeon 4.jpg', 'AnimateInanimate': 2}
34.2643 	EXP 	text_2: autoDraw = False
34.2643 	EXP 	text_2: autoDraw = False
34.2643 	EXP 	image_7: image = 'Images/Pigeon 4.jpg'
34.2643 	EXP 	image_7: autoDraw = True
34.4523 	DATA 	Keypress: 1
34.4566 	EXP 	image_7: autoDraw = False
34.4566 	EXP 	text_2: autoDraw = True
34.9412 	EXP 	New trial (rep=0, index=8): {'ImageFile': 'Images/Surprise 2.jpg', 'AnimateInanimate': 2}
34.9556 	EXP 	text_2: autoDraw = False
34.9556 	EXP 	text_2: autoDraw = False
34.9556 	EXP 	image_7: image = 'Images/Surprise 2.jpg'
34.9556 	EXP 	image_7: autoDraw = True
35.2081 	DATA 	Keypress: 1
35.2125 	EXP 	image_7: autoDraw = False
35.2125 	EXP 	text_2: autoDraw = True
35.6989 	EXP 	New trial (rep=0, index=9): {'ImageFile': 'Images/Yarn 4.jpg', 'AnimateInanimate': 1}
35.7166 	EXP 	text_2: autoDraw = False
35.7166 	EXP 	text_2: autoDraw = False
35.7166 	EXP 	image_7: image = 'Images/Yarn 4.jpg'
35.7166 	EXP 	image_7: autoDraw = True
36.1460 	DATA 	Keypress: 1
36.1505 	EXP 	image_7: autoDraw = False
36.1505 	EXP 	text_2: autoDraw = True
36.6468 	EXP 	text_2: autoDraw = False
