0.5946 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.5202 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.5587 	EXP 	Created InstructionText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='InstructionText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.5596 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.6030 	EXP 	Created text_7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_7', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.6039 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.6119 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.6435 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.6719 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.6808 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.7115 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.7398 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.7477 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.8057 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.8067 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.8098 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.8680 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.8690 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.8721 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.9301 	EXP 	Created image_5 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_5', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.9310 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.9380 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_8', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.9962 	EXP 	Created image_7 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_7', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.9971 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.0052 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_9', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.0632 	EXP 	Created image_6 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_6', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
7.0641 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.0949 	EXP 	Created image_8 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_8', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
7.0958 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.1263 	EXP 	Created image_9 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_9', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
7.1272 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.1575 	EXP 	Created image_10 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_10', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
7.1584 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.1633 	WARNING 	t of last frame was 1048.44ms (=1/0)
7.1633 	EXP 	WelcomeText: autoDraw = True
15.3783 	DATA 	Keypress: space
15.3821 	EXP 	WelcomeText: autoDraw = False
15.3821 	EXP 	text_2: autoDraw = True
15.8720 	EXP 	text_2: autoDraw = False
15.8720 	EXP 	text_2: autoDraw = False
15.8720 	EXP 	ConsentText: autoDraw = True
19.0882 	WARNING 	t of last frame was 20.12ms (=1/49)
22.5632 	WARNING 	t of last frame was 31.68ms (=1/31)
23.7012 	EXP 	ConsentText: autoDraw = False
23.7012 	EXP 	text_2: autoDraw = True
23.7133 	DATA 	Keypress: space
24.1929 	EXP 	text_2: autoDraw = False
24.1929 	EXP 	text_2: autoDraw = False
24.1929 	EXP 	InstructionText: autoDraw = True
24.7470 	DATA 	Keypress: space
24.7517 	EXP 	InstructionText: autoDraw = False
24.7517 	EXP 	text_2: autoDraw = True
25.2429 	EXP 	text_2: autoDraw = False
25.2429 	EXP 	text_2: autoDraw = False
25.2429 	EXP 	text_7: autoDraw = True
25.5657 	DATA 	Keypress: space
25.5689 	EXP 	text_7: autoDraw = False
25.5689 	EXP 	text_2: autoDraw = True
26.0642 	EXP 	text_2: autoDraw = False
26.0642 	EXP 	text_2: autoDraw = False
26.0642 	EXP 	text_4: autoDraw = True
26.4744 	EXP 	Imported ImagePractices1.xlsx as conditions, 1 conditions, 2 params
26.4754 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
26.4759 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Goat 1.jpg', 'AnimateInanimate': 1}
26.4987 	DATA 	Keypress: space
26.5021 	WARNING 	t of last frame was 42.13ms (=1/23)
26.5021 	EXP 	text_4: autoDraw = False
26.5021 	EXP 	image: image = 'Images/Goat 1.jpg'
26.5021 	EXP 	image: autoDraw = True
28.0275 	DATA 	Keypress: 1
28.0312 	EXP 	image: autoDraw = False
28.0312 	EXP 	text_2: autoDraw = True
28.5252 	EXP 	text_2: autoDraw = False
28.5252 	EXP 	text_2: autoDraw = False
28.5252 	EXP 	text_6: autoDraw = True
29.6407 	EXP 	Imported ImageTests1.xlsx as conditions, 1 conditions, 4 params
29.6412 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
29.6414 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Fire 7.jpg', 'AnimateInanimate': 2, 'ValenceScore': 1.7007, 'Rand': 0.6719101083569338}
29.6489 	DATA 	Keypress: space
29.6522 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
29.6521 	EXP 	text_6: autoDraw = False
29.6521 	EXP 	image_2: image = 'Images/Fire 7.jpg'
29.6521 	EXP 	image_2: autoDraw = True
31.9685 	DATA 	Keypress: 1
31.9722 	EXP 	image_2: autoDraw = False
31.9722 	EXP 	text_2: autoDraw = True
32.4712 	EXP 	text_2: autoDraw = False
32.4712 	EXP 	text_2: autoDraw = False
32.4712 	EXP 	text_5: autoDraw = True
33.4315 	EXP 	Imported ImageTests2.xlsx as conditions, 1 conditions, 4 params
33.4320 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
33.4324 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Elephant 1.jpg', 'AnimateInanimate': 1, 'ValenceScore': 5.8272, 'Rand': 0.04936767057029101}
33.4430 	DATA 	Keypress: space
33.4464 	EXP 	text_5: autoDraw = False
33.4464 	EXP 	image_3: image = 'Images/Elephant 1.jpg'
33.4464 	EXP 	image_3: autoDraw = True
36.0820 	DATA 	Keypress: 1
36.0864 	EXP 	image_3: autoDraw = False
36.0864 	EXP 	text_2: autoDraw = True
36.5848 	EXP 	text_2: autoDraw = False
36.5848 	EXP 	text_5: autoDraw = True
37.2555 	EXP 	Imported ImageTests3.xlsx as conditions, 1 conditions, 4 params
37.2563 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
37.2567 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Sleepy pose 1.jpg', 'AnimateInanimate': 1, 'ValenceScore': 2.603, 'Rand': 0.943587941998371}
37.2672 	DATA 	Keypress: space
37.2718 	EXP 	text_5: autoDraw = False
37.2718 	EXP 	image_4: image = 'Images/Sleepy pose 1.jpg'
37.2718 	EXP 	image_4: autoDraw = True
39.5818 	DATA 	Keypress: 1
39.5855 	EXP 	image_4: autoDraw = False
39.5855 	EXP 	text_2: autoDraw = True
40.0810 	EXP 	text_2: autoDraw = False
40.0810 	EXP 	text_2: autoDraw = False
40.0810 	EXP 	text_5: autoDraw = True
41.2544 	EXP 	Imported ImageTests4.xlsx as conditions, 1 conditions, 4 params
41.2551 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
41.2555 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Dirt 1.jpg', 'AnimateInanimate': 2, 'ValenceScore': 1.6168, 'Rand': 0.7915235630823373}
41.2677 	DATA 	Keypress: space
41.2714 	EXP 	text_5: autoDraw = False
41.2714 	EXP 	image_5: image = 'Images/Dirt 1.jpg'
41.2714 	EXP 	image_5: autoDraw = True
43.0433 	DATA 	Keypress: 1
43.0477 	EXP 	image_5: autoDraw = False
43.0477 	EXP 	text_2: autoDraw = True
43.5429 	EXP 	text_2: autoDraw = False
43.5429 	EXP 	text_2: autoDraw = False
43.5429 	EXP 	text_8: autoDraw = True
46.0661 	EXP 	Imported ImagePractices2_inherently_reversed.xlsx as conditions, 10 conditions, 2 params
46.0670 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
46.0674 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Wedding 7.jpg', 'AnimateInanimate': 1}
46.0792 	DATA 	Keypress: space
46.0836 	EXP 	text_8: autoDraw = False
46.0836 	EXP 	image_7: image = 'Images/Wedding 7.jpg'
46.0836 	EXP 	image_7: autoDraw = True
47.0282 	DATA 	Keypress: 2
47.0326 	EXP 	image_7: autoDraw = False
47.0326 	EXP 	text_2: autoDraw = True
47.5260 	EXP 	New trial (rep=0, index=1): {'ImageFile': 'Images/Shark 7.jpg', 'AnimateInanimate': 2}
47.5407 	EXP 	text_2: autoDraw = False
47.5407 	EXP 	image_7: image = 'Images/Shark 7.jpg'
47.5407 	EXP 	image_7: autoDraw = True
48.4153 	DATA 	Keypress: 2
48.4191 	EXP 	image_7: autoDraw = False
48.4191 	EXP 	text_2: autoDraw = True
48.9055 	EXP 	New trial (rep=0, index=2): {'ImageFile': 'Images/Yarn 4.jpg', 'AnimateInanimate': 1}
48.9203 	EXP 	text_2: autoDraw = False
48.9203 	EXP 	text_2: autoDraw = False
48.9203 	EXP 	image_7: image = 'Images/Yarn 4.jpg'
48.9203 	EXP 	image_7: autoDraw = True
49.7328 	DATA 	Keypress: 2
49.7373 	EXP 	image_7: autoDraw = False
49.7373 	EXP 	text_2: autoDraw = True
50.2260 	EXP 	New trial (rep=0, index=3): {'ImageFile': 'Images/Rocks 3.jpg', 'AnimateInanimate': 1}
50.2418 	EXP 	text_2: autoDraw = False
50.2418 	EXP 	text_2: autoDraw = False
50.2418 	EXP 	image_7: image = 'Images/Rocks 3.jpg'
50.2418 	EXP 	image_7: autoDraw = True
50.7995 	DATA 	Keypress: 2
50.8038 	EXP 	image_7: autoDraw = False
50.8038 	EXP 	text_2: autoDraw = True
51.2887 	EXP 	New trial (rep=0, index=4): {'ImageFile': 'Images/Tiger 2.jpg', 'AnimateInanimate': 2}
51.3035 	EXP 	text_2: autoDraw = False
51.3035 	EXP 	text_2: autoDraw = False
51.3035 	EXP 	image_7: image = 'Images/Tiger 2.jpg'
51.3035 	EXP 	image_7: autoDraw = True
51.9093 	DATA 	Keypress: 2
51.9138 	EXP 	image_7: autoDraw = False
51.9138 	EXP 	text_2: autoDraw = True
52.3975 	EXP 	New trial (rep=0, index=5): {'ImageFile': 'Images/Sad face 1.jpg', 'AnimateInanimate': 2}
52.4112 	EXP 	text_2: autoDraw = False
52.4112 	EXP 	text_2: autoDraw = False
52.4112 	EXP 	image_7: image = 'Images/Sad face 1.jpg'
52.4112 	EXP 	image_7: autoDraw = True
52.8311 	DATA 	Keypress: 2
52.8354 	EXP 	image_7: autoDraw = False
52.8354 	EXP 	text_2: autoDraw = True
