0.5782 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
10.3717 	EXP 	text: text = 'A'
10.3717 	EXP 	text: autoDraw = True
12.3594 	EXP 	text: autoDraw = False
12.3594 	EXP 	text_2: autoDraw = True
12.8533 	EXP 	New trial (rep=1, index=0): None
12.8605 	EXP 	text_2: autoDraw = False
12.8605 	EXP 	text: text = 'A'
12.8605 	EXP 	text: autoDraw = True
14.8482 	EXP 	text: autoDraw = False
14.8482 	EXP 	text: autoDraw = False
14.8482 	EXP 	text_2: autoDraw = True
15.3428 	EXP 	text_2: autoDraw = False
15.3428 	EXP 	text_2: autoDraw = False
15.3428 	EXP 	WelcomeText: autoDraw = True
17.0142 	EXP 	New trial (rep=0, index=1): {'WordItem': 'asdfdfasdf', 'WordColor': 'green'}
17.0148 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
17.0150 	EXP 	New trial (rep=0, index=0): None
17.0233 	DATA 	Keypress: space
17.0265 	EXP 	WelcomeText: autoDraw = False
17.0265 	EXP 	text: text = 'asdfdfasdf'
17.0265 	EXP 	text: autoDraw = True
19.0241 	EXP 	text: autoDraw = False
19.0241 	EXP 	text_2: autoDraw = True
19.5107 	EXP 	New trial (rep=1, index=0): None
19.5172 	EXP 	text_2: autoDraw = False
19.5172 	EXP 	text_2: autoDraw = False
19.5172 	EXP 	text: text = 'asdfdfasdf'
19.5172 	EXP 	text: autoDraw = True
20.2136 	WARNING 	t of last frame was 21.61ms (=1/46)
21.5143 	EXP 	text: autoDraw = False
21.5143 	EXP 	text: autoDraw = False
21.5143 	EXP 	text_2: autoDraw = True
22.0081 	EXP 	text_2: autoDraw = False
22.0081 	EXP 	text_2: autoDraw = False
22.0081 	EXP 	WelcomeText: autoDraw = True
22.5191 	EXP 	New trial (rep=0, index=2): {'WordItem': 'SDF', 'WordColor': 'green'}
22.5200 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
22.5202 	EXP 	New trial (rep=0, index=0): None
22.5310 	DATA 	Keypress: space
22.5354 	EXP 	WelcomeText: autoDraw = False
22.5354 	EXP 	text: text = 'SDF'
22.5354 	EXP 	text: autoDraw = True
24.5264 	EXP 	text: autoDraw = False
24.5264 	EXP 	text_2: autoDraw = True
25.0114 	EXP 	New trial (rep=1, index=0): None
25.0174 	EXP 	text_2: autoDraw = False
25.0174 	EXP 	text_2: autoDraw = False
25.0174 	EXP 	text: text = 'SDF'
25.0174 	EXP 	text: autoDraw = True
25.8419 	DATA 	Keypress: space
27.0174 	EXP 	text: autoDraw = False
27.0174 	EXP 	text: autoDraw = False
27.0174 	EXP 	text_2: autoDraw = True
27.5086 	EXP 	text_2: autoDraw = False
27.5086 	EXP 	text_2: autoDraw = False
27.5086 	EXP 	WelcomeText: autoDraw = True
27.8870 	EXP 	New trial (rep=0, index=3): {'WordItem': 'asdf', 'WordColor': 'blue'}
27.8877 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
27.8880 	EXP 	New trial (rep=0, index=0): None
27.8960 	DATA 	Keypress: space
27.9004 	EXP 	WelcomeText: autoDraw = False
27.9004 	EXP 	text: text = 'asdf'
27.9004 	EXP 	text: autoDraw = True
28.6962 	DATA 	Keypress: escape
28.8106 	EXP 	window1: mouseVisible = True
