0.6219 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.1008 	EXP 	Created text_7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_7', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.1017 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.1089 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.1404 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.1683 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.1772 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.2074 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.2352 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.2432 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.3001 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.3011 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.3042 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.3614 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.3624 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.3654 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.4226 	EXP 	Created image_5 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_5', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.4235 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.4396 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_8', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.4675 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.4952 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.5108 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_9', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.5689 	EXP 	Created image_6 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_6', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.5698 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
6.5798 	WARNING 	t of last frame was 1056.23ms (=1/0)
6.5798 	EXP 	WelcomeText: autoDraw = True
7.0242 	DATA 	Keypress: space
7.0280 	EXP 	WelcomeText: autoDraw = False
7.0280 	EXP 	text_2: autoDraw = True
7.5231 	EXP 	text_2: autoDraw = False
7.5231 	EXP 	text_2: autoDraw = False
7.5231 	EXP 	ConsentText: autoDraw = True
7.7613 	EXP 	ConsentText: autoDraw = False
7.7613 	EXP 	text_2: autoDraw = True
7.7642 	DATA 	Keypress: space
8.2510 	EXP 	text_2: autoDraw = False
8.2510 	EXP 	text_2: autoDraw = False
8.2510 	EXP 	InstructionText: autoDraw = True
8.4925 	DATA 	Keypress: space
8.4972 	EXP 	InstructionText: autoDraw = False
8.4972 	EXP 	text_7: autoDraw = True
8.9012 	EXP 	text_7: autoDraw = False
8.9012 	EXP 	text_2: autoDraw = True
8.9042 	DATA 	Keypress: space
9.3969 	EXP 	text_2: autoDraw = False
9.3969 	EXP 	text_2: autoDraw = False
9.3969 	EXP 	text_4: autoDraw = True
9.7195 	EXP 	Imported ImagePractices1.xlsx as conditions, 1 conditions, 2 params
9.7208 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
9.7214 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Goat 1.jpg', 'AnimateInanimate': 1}
9.7463 	DATA 	Keypress: space
9.7497 	WARNING 	t of last frame was 46.32ms (=1/21)
9.7497 	EXP 	text_4: autoDraw = False
9.7497 	EXP 	image: image = 'Images/Goat 1.jpg'
9.7497 	EXP 	image: autoDraw = True
10.0560 	DATA 	Keypress: space
11.4235 	DATA 	Keypress: 1
11.4277 	EXP 	image: autoDraw = False
11.4277 	EXP 	text_2: autoDraw = True
11.9289 	EXP 	text_2: autoDraw = False
11.9289 	EXP 	text_6: autoDraw = True
12.8005 	EXP 	Imported ImageTests1.xlsx as conditions, 1 conditions, 4 params
12.8009 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
12.8012 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Fire 7.jpg', 'AnimateInanimate': 2, 'ValenceScore': 1.7007, 'Rand': 0.6719101083569338}
12.8087 	DATA 	Keypress: space
12.8118 	WARNING 	t of last frame was 56.52ms (=1/17)
12.8118 	EXP 	text_6: autoDraw = False
12.8118 	EXP 	image_2: image = 'Images/Fire 7.jpg'
12.8118 	EXP 	image_2: autoDraw = True
13.2724 	DATA 	Keypress: 1
13.2768 	EXP 	image_2: autoDraw = False
13.2768 	EXP 	text_2: autoDraw = True
13.7793 	EXP 	text_2: autoDraw = False
13.7793 	EXP 	text_5: autoDraw = True
14.2611 	EXP 	Imported ImageTests2.xlsx as conditions, 1 conditions, 4 params
14.2618 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
14.2623 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Elephant 1.jpg', 'AnimateInanimate': 1, 'ValenceScore': 5.8272, 'Rand': 0.04936767057029101}
14.2750 	DATA 	Keypress: space
14.2794 	WARNING 	t of last frame was 43.89ms (=1/22)
14.2794 	EXP 	text_5: autoDraw = False
14.2794 	EXP 	image_3: image = 'Images/Elephant 1.jpg'
14.2794 	EXP 	image_3: autoDraw = True
14.6532 	DATA 	Keypress: 1
14.6576 	EXP 	image_3: autoDraw = False
14.6576 	EXP 	text_2: autoDraw = True
15.1512 	EXP 	text_2: autoDraw = False
15.1512 	EXP 	text_2: autoDraw = False
15.1512 	EXP 	text_5: autoDraw = True
15.4319 	EXP 	Imported ImageTests3.xlsx as conditions, 1 conditions, 4 params
15.4326 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
15.4331 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Sleepy pose 1.jpg', 'AnimateInanimate': 1, 'ValenceScore': 2.603, 'Rand': 0.943587941998371}
15.4445 	DATA 	Keypress: space
15.4491 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
15.4490 	EXP 	text_5: autoDraw = False
15.4490 	EXP 	image_4: image = 'Images/Sleepy pose 1.jpg'
15.4490 	EXP 	image_4: autoDraw = True
16.0387 	DATA 	Keypress: 1
16.0431 	EXP 	image_4: autoDraw = False
16.0431 	EXP 	text_2: autoDraw = True
16.5344 	EXP 	text_2: autoDraw = False
16.5344 	EXP 	text_2: autoDraw = False
16.5344 	EXP 	text_5: autoDraw = True
16.9682 	EXP 	Imported ImageTests4.xlsx as conditions, 1 conditions, 4 params
16.9689 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
16.9693 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Dirt 1.jpg', 'AnimateInanimate': 2, 'ValenceScore': 1.6168, 'Rand': 0.7915235630823373}
16.9820 	DATA 	Keypress: space
16.9860 	EXP 	text_5: autoDraw = False
16.9860 	EXP 	image_5: image = 'Images/Dirt 1.jpg'
16.9860 	EXP 	image_5: autoDraw = True
17.4764 	DATA 	Keypress: 1
17.4803 	EXP 	image_5: autoDraw = False
17.4803 	EXP 	text_2: autoDraw = True
17.9743 	EXP 	text_2: autoDraw = False
17.9743 	EXP 	text_2: autoDraw = False
17.9743 	EXP 	text_8: autoDraw = True
19.2640 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
19.2643 	EXP 	New trial (rep=0, index=0): None
19.2679 	DATA 	Keypress: space
19.2727 	EXP 	text_8: autoDraw = False
19.2727 	EXP 	text_3: text = ''
19.2727 	EXP 	text_3: autoDraw = True
22.4263 	DATA 	Keypress: 1
22.4313 	EXP 	text_3: autoDraw = False
22.4313 	EXP 	text_2: autoDraw = True
22.9225 	EXP 	text_2: autoDraw = False
22.9225 	EXP 	text_2: autoDraw = False
22.9225 	EXP 	text_9: autoDraw = True
28.7402 	EXP 	Imported ImageTests1_Reversed.xlsx as conditions, 20 conditions, 4 params
28.7407 	EXP 	Created sequence: random, trialTypes=20, nReps=1, seed=None
28.7409 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Birthday 3.jpg', 'AnimateInanimate': 1, 'ValenceScore': 5.5506, 'Rand': 0.319524409358253}
28.7486 	DATA 	Keypress: space
28.7520 	EXP 	text_9: autoDraw = False
28.7520 	EXP 	image_6: image = 'Images/Birthday 3.jpg'
28.7520 	EXP 	image_6: autoDraw = True
29.4586 	DATA 	Keypress: 1
29.4622 	EXP 	image_6: autoDraw = False
29.4622 	EXP 	text_2: autoDraw = True
29.9482 	EXP 	New trial (rep=0, index=1): {'ImageFile': 'Images/Horse 1.jpg', 'AnimateInanimate': 2, 'ValenceScore': 5.9469, 'Rand': 0.3760306701871555}
29.9648 	EXP 	text_2: autoDraw = False
29.9648 	EXP 	text_2: autoDraw = False
29.9648 	EXP 	image_6: image = 'Images/Horse 1.jpg'
29.9648 	EXP 	image_6: autoDraw = True
30.2654 	DATA 	Keypress: 1
30.2699 	EXP 	image_6: autoDraw = False
30.2699 	EXP 	text_2: autoDraw = True
30.7610 	EXP 	New trial (rep=0, index=2): {'ImageFile': 'Images/Explosion 4.jpg', 'AnimateInanimate': 1, 'ValenceScore': 2.4912, 'Rand': 0.37218646222486884}
30.7790 	EXP 	text_2: autoDraw = False
30.7790 	EXP 	text_2: autoDraw = False
30.7790 	EXP 	image_6: image = 'Images/Explosion 4.jpg'
30.7790 	EXP 	image_6: autoDraw = True
30.7867 	DATA 	Keypress: 1
30.7910 	EXP 	image_6: autoDraw = False
30.7910 	EXP 	text_2: autoDraw = True
31.2758 	EXP 	New trial (rep=0, index=3): {'ImageFile': 'Images/Jail 2.jpg', 'AnimateInanimate': 1, 'ValenceScore': 1.9691, 'Rand': 0.8398600376243888}
31.2909 	EXP 	text_2: autoDraw = False
31.2909 	EXP 	text_2: autoDraw = False
31.2909 	EXP 	image_6: image = 'Images/Jail 2.jpg'
31.2909 	EXP 	image_6: autoDraw = True
31.4862 	DATA 	Keypress: 1
31.4901 	EXP 	image_6: autoDraw = False
31.4901 	EXP 	text_2: autoDraw = True
31.9802 	EXP 	New trial (rep=0, index=4): {'ImageFile': 'Images/Picnic 1.jpg', 'AnimateInanimate': 2, 'ValenceScore': 6.0998, 'Rand': 0.8333126648555074}
31.9956 	EXP 	text_2: autoDraw = False
31.9956 	EXP 	text_2: autoDraw = False
31.9956 	EXP 	image_6: image = 'Images/Picnic 1.jpg'
31.9956 	EXP 	image_6: autoDraw = True
32.0592 	DATA 	Keypress: 1
32.0632 	EXP 	image_6: autoDraw = False
32.0632 	EXP 	text_2: autoDraw = True
32.5470 	EXP 	New trial (rep=0, index=5): {'ImageFile': 'Images/Intensity 1.jpg', 'AnimateInanimate': 2, 'ValenceScore': 2.8252, 'Rand': 0.9103573554148229}
32.5612 	EXP 	text_2: autoDraw = False
32.5612 	EXP 	text_2: autoDraw = False
32.5612 	EXP 	image_6: image = 'Images/Intensity 1.jpg'
32.5612 	EXP 	image_6: autoDraw = True
32.8191 	DATA 	Keypress: 1
32.8228 	EXP 	image_6: autoDraw = False
32.8228 	EXP 	text_2: autoDraw = True
33.3090 	EXP 	New trial (rep=0, index=6): {'ImageFile': 'Images/Miserable pose 1.jpg', 'AnimateInanimate': 2, 'ValenceScore': 2.579, 'Rand': 0.7024555430911605}
33.3231 	EXP 	text_2: autoDraw = False
33.3231 	EXP 	text_2: autoDraw = False
33.3231 	EXP 	image_6: image = 'Images/Miserable pose 1.jpg'
33.3231 	EXP 	image_6: autoDraw = True
33.5157 	DATA 	Keypress: 1
33.5199 	EXP 	image_6: autoDraw = False
33.5199 	EXP 	text_2: autoDraw = True
34.0046 	EXP 	New trial (rep=0, index=7): {'ImageFile': 'Images/Police 5.jpg', 'AnimateInanimate': 2, 'ValenceScore': 2.4345, 'Rand': 0.6054784475062427}
34.0212 	EXP 	text_2: autoDraw = False
34.0212 	EXP 	text_2: autoDraw = False
34.0212 	EXP 	image_6: image = 'Images/Police 5.jpg'
34.0212 	EXP 	image_6: autoDraw = True
34.2333 	DATA 	Keypress: 1
34.2376 	EXP 	image_6: autoDraw = False
34.2376 	EXP 	text_2: autoDraw = True
34.7245 	EXP 	New trial (rep=0, index=8): {'ImageFile': 'Images/Soldiers 7.jpg', 'AnimateInanimate': 2, 'ValenceScore': 2.5465, 'Rand': 0.2696768289046516}
34.7327 	EXP 	text_2: autoDraw = False
34.7327 	EXP 	text_2: autoDraw = False
34.7327 	EXP 	image_6: image = 'Images/Soldiers 7.jpg'
34.7327 	EXP 	image_6: autoDraw = True
34.8911 	DATA 	Keypress: 1
34.8944 	EXP 	image_6: autoDraw = False
34.8944 	EXP 	text_2: autoDraw = True
35.3840 	EXP 	New trial (rep=0, index=9): {'ImageFile': 'Images/Mother 5.jpg', 'AnimateInanimate': 2, 'ValenceScore': 5.9438, 'Rand': 0.0898926956017535}
35.3919 	EXP 	text_2: autoDraw = False
35.3919 	EXP 	text_2: autoDraw = False
35.3919 	EXP 	image_6: image = 'Images/Mother 5.jpg'
35.3919 	EXP 	image_6: autoDraw = True
35.6795 	DATA 	Keypress: 1
35.6828 	EXP 	image_6: autoDraw = False
35.6828 	EXP 	text_2: autoDraw = True
36.1674 	EXP 	New trial (rep=0, index=10): {'ImageFile': 'Images/Toilet 4.jpg', 'AnimateInanimate': 1, 'ValenceScore': 2.4986, 'Rand': 0.24701919740172684}
36.1761 	EXP 	text_2: autoDraw = False
36.1761 	EXP 	text_2: autoDraw = False
36.1761 	EXP 	image_6: image = 'Images/Toilet 4.jpg'
36.1761 	EXP 	image_6: autoDraw = True
